2014,9,2300,9.97,6.944,-0.019,-0.083,-0.073,-0.004,-0.014
2014,10,0,8.98,5.7,-0.318,-0.236,-0.398,-0.156,-0.126
2014,10,100,8.12,4.977,-0.543,-0.203,-0.487,-0.224,-0.178
2014,10,200,7.51,5.365,-0.562,-0.021,-0.049,-0.18,-0.08
2014,10,300,7.09,4.488,-0.562,-0.095,-0.065,-0.152,-0.042
2014,10,400,6.437,3.747,-0.562,-0.236,-0.008,-0.028,0
2014,10,500,5.9,3.611,-0.552,-0.249,0,0,-0.045
2014,10,600,5.376,3.365,-0.515,-0.249,0,0,-0.171
2014,10,700,4.994,3.13,-0.552,-0.245,-0.049,0,-0.126
2014,10,800,4.621,3.451,25.59,15.96,20.65,26.16,27.84
2014,10,900,5.053,9.81,242.1,120.4,190.8,116.6,269
2014,10,1000,7.22,20.69,576.5,271,467.4,205.7,616.4
2014,10,1100,10.11,27.12,735,362.2,615.4,141.7,738
2014,10,1200,12.7,33.02,864,433.1,735,840,853
2014,10,1300,14.85,37.44,926,466.8,792,940,910
2014,10,1400,16.67,37.58,836,416.4,707,844,829
2014,10,1500,17.93,33.69,713,346.6,591.5,739,729
2014,10,1600,18.51,29.66,455.7,197.9,357.9,486.4,499.9
2014,10,1700,18.52,20.87,176.8,63.26,127.9,197.8,214.5
2014,10,1800,17.02,12.34,1.354,0.915,1.167,1.826,1.79
2014,10,1900,15.21,10.67,-0.178,-0.24,-0.049,-0.096,-0.168
2014,10,2000,13.76,9.17,-0.309,-0.249,-0.024,-0.028,-0.136
2014,10,2100,12.34,7.81,-0.561,-0.195,0,-0.004,0
2014,10,2200,11.4,8.44,-0.412,-0.203,-0.041,-0.016,-0.07
2014,10,2300,10.94,8.34,-0.094,-0.249,0,0,-0.017
2014,11,0,10.24,7.32,-0.019,-0.24,0,0,0
2014,11,100,9.38,6.691,-0.019,-0.249,-0.041,-0.024,-0.07
2014,11,200,8.49,6.424,-0.019,-0.104,-0.365,-0.18,-0.199
